,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,winning_name,losing_name
12216,2017,24.0,19.0,31.0,27.0,101.0,700.0,Minnesota Timberwolves,V,33.0,23.0,3.0,30.0,19.0,105.0,-1000.0,Golden State Warriors,12-26-2016,206.0,208.0,212.0,-12.5,-12.5,-4.0,Golden State Warriors,Minnesota Timberwolves
12217,2017,23.0,24.0,21.0,20.0,88.0,260.0,Cleveland Cavaliers,V,20.0,18.0,7.0,24.0,19.0,81.0,-320.0,Dallas Mavericks,12-27-2016,169.0,194.5,193.5,-6.5,-7.0,7.0,Cleveland Cavaliers,Dallas Mavericks
12218,2017,27.0,32.0,30.0,19.0,108.0,-420.0,Phoenix Suns,V,20.0,20.0,101.0,19.0,29.0,88.0,330.0,Los Angeles Clippers,12-27-2016,196.0,208.5,211.5,7.5,8.0,20.0,Phoenix Suns,Los Angeles Clippers
12219,2017,24.0,23.0,23.0,34.0,104.0,-620.0,Boston Celtics,V,19.0,27.0,95.5,21.0,29.0,96.0,460.0,Oklahoma City Thunder,12-27-2016,200.0,193.0,192.5,8.5,10.0,8.0,Boston Celtics,Oklahoma City Thunder
12220,2017,28.0,25.0,28.0,18.0,99.0,-160.0,New Orleans Pelicans,V,14.0,20.0,3.0,28.0,23.0,85.0,140.0,Charlotte Hornets,12-28-2016,184.0,190.0,191.0,3.5,3.5,14.0,New Orleans Pelicans,Charlotte Hornets
12221,2017,28.0,22.0,28.0,29.0,121.0,-190.0,Orlando Magic,V,26.0,28.0,99.5,21.0,32.0,114.0,160.0,Miami Heat,12-28-2016,235.0,199.0,199.0,3.0,4.0,7.0,Orlando Magic,Miami Heat
12222,2017,27.0,32.0,27.0,20.0,106.0,160.0,Washington Wizards,V,30.0,23.0,3.5,34.0,22.0,109.0,-190.0,Brooklyn Nets,12-28-2016,215.0,188.5,191.5,-4.5,-4.0,-3.0,Brooklyn Nets,Washington Wizards
12223,2017,22.0,28.0,28.0,25.0,103.0,-110.0,Houston Rockets,V,15.0,28.0,2.0,22.0,18.0,83.0,-110.0,Memphis Grizzlies,12-28-2016,186.0,193.5,195.0,1.0,-0.0,20.0,Houston Rockets,Memphis Grizzlies
12224,2017,19.0,22.0,29.0,31.0,101.0,450.0,Indiana Pacers,V,24.0,40.0,96.5,29.0,21.0,114.0,-550.0,Detroit Pistons,12-28-2016,215.0,201.0,198.0,-9.0,-9.5,-13.0,Detroit Pistons,Indiana Pacers
12225,2017,25.0,22.0,29.0,23.0,99.0,210.0,Milwaukee Bucks,V,28.0,18.0,5.0,24.0,33.0,103.0,-250.0,Chicago Bulls,12-28-2016,202.0,191.5,192.0,-6.0,-6.0,-4.0,Chicago Bulls,Milwaukee Bucks
12226,2017,19.0,25.0,15.0,24.0,83.0,250.0,Toronto Raptors,V,16.0,16.0,7.0,24.0,17.0,73.0,-300.0,San Antonio Spurs,12-28-2016,156.0,186.0,184.5,-7.0,-7.0,10.0,Toronto Raptors,San Antonio Spurs
12227,2017,19.0,28.0,18.0,23.0,88.0,1100.0,Los Angeles Clippers,V,27.0,24.0,7.5,15.0,28.0,94.0,-1800.0,Phoenix Suns,12-28-2016,182.0,211.0,210.0,-13.5,-13.0,-6.0,Phoenix Suns,Los Angeles Clippers
12228,2017,19.0,27.0,23.0,29.0,98.0,365.0,Minnesota Timberwolves,V,25.0,30.0,1.5,23.0,31.0,109.0,-435.0,Portland Trail Blazers,12-28-2016,207.0,187.5,188.0,-10.0,-8.5,-11.0,Portland Trail Blazers,Minnesota Timberwolves
12229,2017,26.0,24.0,13.0,29.0,92.0,135.0,Philadelphia 76ers,V,25.0,21.0,3.0,17.0,17.0,80.0,-155.0,Sacramento Kings,12-28-2016,172.0,192.5,188.5,-4.0,-3.0,12.0,Philadelphia 76ers,Sacramento Kings
12230,2017,23.0,25.0,26.0,35.0,109.0,190.0,Utah Jazz,V,38.0,37.0,110.5,31.0,17.0,123.0,-230.0,Los Angeles Lakers,12-28-2016,232.0,211.0,213.0,-4.0,-5.0,-14.0,Los Angeles Lakers,Utah Jazz
12231,2017,39.0,32.0,31.0,22.0,124.0,180.0,Denver Nuggets,V,32.0,32.0,5.0,33.0,23.0,120.0,-210.0,Golden State Warriors,12-28-2016,244.0,227.5,227.5,-4.0,-5.0,4.0,Denver Nuggets,Golden State Warriors
