Season,TeamName,BoxscoreIndex,rollingGames
2011,Golden State Warriors,201104100GSW,2.0
2011,Golden State Warriors,201104110DEN,2.0
2011,Golden State Warriors,201104130GSW,3.0
2011,Miami Heat,201010260BOS,1.0
2011,Miami Heat,201010270PHI,2.0
2011,Miami Heat,201010290MIA,3.0
2011,Miami Heat,201010310NJN,3.0
2011,Miami Heat,201011020MIA,3.0
2011,Miami Heat,201011050NOH,2.0
2011,Miami Heat,201011060MIA,3.0
2011,Miami Heat,201011090MIA,3.0
2011,Miami Heat,201011110MIA,2.0
2011,Miami Heat,201011130MIA,3.0
2011,Miami Heat,201011170MIA,2.0
2011,Miami Heat,201011190MIA,2.0
2011,Miami Heat,201011200MEM,3.0
2011,Miami Heat,201011220MIA,3.0
2011,Miami Heat,201011240ORL,3.0
2011,Miami Heat,201011260MIA,3.0
2011,Miami Heat,201011270DAL,3.0
2011,Miami Heat,201011290MIA,3.0
2011,Miami Heat,201012010MIA,3.0
2011,Miami Heat,201012020CLE,3.0
2011,Miami Heat,201012040MIA,3.0
2011,Miami Heat,201012060MIL,3.0
2011,Miami Heat,201012080UTA,3.0
2011,Miami Heat,201012100GSW,3.0
2011,Miami Heat,201012110SAC,3.0
2011,Miami Heat,201012130MIA,3.0
2011,Miami Heat,201012150MIA,3.0
2011,Miami Heat,201012170NYK,3.0
2011,Miami Heat,201012180WAS,3.0
2011,Miami Heat,201012200MIA,3.0
2011,Miami Heat,201012230PHO,2.0
2011,Miami Heat,201012250LAL,2.0
2011,Miami Heat,201012280MIA,2.0
2011,Miami Heat,201012290HOU,3.0
2011,Miami Heat,201101010MIA,3.0
2011,Miami Heat,201101030CHA,2.0
2011,Miami Heat,201101040MIA,3.0
2011,Miami Heat,201101070MIL,3.0
2011,Miami Heat,201101090POR,2.0
2011,Miami Heat,201101120LAC,2.0
2011,Miami Heat,201101130DEN,3.0
2011,Miami Heat,201101150CHI,3.0
2011,Miami Heat,201101180MIA,2.0
2011,Miami Heat,201101220MIA,2.0
2011,Miami Heat,201101270NYK,1.0
2011,Miami Heat,201101280MIA,2.0
2011,Miami Heat,201101300OKC,3.0
2011,Miami Heat,201101310MIA,4.0
2011,Miami Heat,201102030ORL,3.0
2011,Miami Heat,201102040CHA,3.0
2011,Miami Heat,201102060MIA,3.0
2011,Miami Heat,201102080MIA,3.0
2011,Miami Heat,201102110DET,2.0
2011,Miami Heat,201102130BOS,2.0
2011,Miami Heat,201102150IND,3.0
2011,Miami Heat,201102160TOR,3.0
2011,Miami Heat,201102220MIA,1.0
2011,Miami Heat,201102240CHI,2.0
2011,Miami Heat,201102250MIA,3.0
2011,Miami Heat,201102270MIA,3.0
2011,Miami Heat,201103030MIA,2.0
2011,Miami Heat,201103040SAS,2.0
2011,Miami Heat,201103060MIA,3.0
2011,Miami Heat,201103080MIA,3.0
2011,Miami Heat,201103100MIA,3.0
2011,Miami Heat,201103120MIA,3.0
2011,Miami Heat,201103140MIA,3.0
2011,Miami Heat,201103160MIA,3.0
2011,Miami Heat,201103180ATL,3.0
2011,Miami Heat,201103190MIA,3.0
2011,Miami Heat,201103230DET,2.0
2011,Miami Heat,201103250MIA,2.0
2011,Miami Heat,201103270MIA,3.0
2011,Miami Heat,201103290CLE,3.0
2011,Miami Heat,201103300WAS,3.0
2011,Miami Heat,201104010MIN,3.0
2011,Miami Heat,201104030NJN,3.0
2011,Miami Heat,201104060MIA,2.0
2011,Miami Heat,201104080MIA,2.0
2011,Miami Heat,201104100MIA,3.0
2011,Miami Heat,201104110ATL,3.0
2011,Miami Heat,201104130TOR,3.0
2011,Miami Heat,201104160MIA,2.0
2011,Miami Heat,201104180MIA,2.0
2011,Miami Heat,201104210PHI,2.0
2011,Miami Heat,201104240PHI,2.0
2011,Miami Heat,201104270MIA,2.0
2011,Miami Heat,201105010MIA,2.0
2011,Miami Heat,201105030MIA,2.0
2011,Miami Heat,201105070BOS,2.0
2011,Miami Heat,201105090BOS,2.0
2011,Miami Heat,201105110MIA,3.0
2011,Miami Heat,201105150CHI,2.0
2011,Miami Heat,201105180CHI,2.0
2011,Miami Heat,201105220MIA,2.0
2011,Miami Heat,201105240MIA,2.0
2011,Miami Heat,201105260CHI,3.0
2011,Miami Heat,201105310MIA,1.0
2011,Miami Heat,201106020MIA,2.0
2011,Miami Heat,201106050DAL,2.0
2011,Miami Heat,201106070DAL,2.0
2011,Miami Heat,201106090DAL,3.0
2011,Miami Heat,201106120MIA,2.0
2011,Los Angeles Lakers,201010260LAL,1.0
2011,Los Angeles Lakers,201010290PHO,2.0
2011,Los Angeles Lakers,201010310LAL,2.0
2011,Los Angeles Lakers,201011020LAL,3.0
2011,Los Angeles Lakers,201011030SAC,3.0
2011,Los Angeles Lakers,201011050LAL,3.0
2011,Los Angeles Lakers,201011070LAL,3.0
2011,Los Angeles Lakers,201011090LAL,3.0
2011,Los Angeles Lakers,201011110DEN,3.0
2011,Los Angeles Lakers,201011140LAL,2.0
2011,Los Angeles Lakers,201011160MIL,2.0
2011,Los Angeles Lakers,201011170DET,3.0
2011,Los Angeles Lakers,201011190MIN,3.0
2011,Los Angeles Lakers,201011210LAL,3.0
2011,Los Angeles Lakers,201011230LAL,3.0
2011,Los Angeles Lakers,201011260UTA,2.0
2011,Los Angeles Lakers,201011280LAL,2.0
2011,Los Angeles Lakers,201011300MEM,3.0
2011,Los Angeles Lakers,201012010HOU,3.0
2011,Los Angeles Lakers,201012030LAL,3.0
2011,Los Angeles Lakers,201012070LAL,2.0
2011,Los Angeles Lakers,201012080LAC,2.0
2011,Los Angeles Lakers,201012100CHI,3.0
2011,Los Angeles Lakers,201012120NJN,3.0
2011,Los Angeles Lakers,201012140WAS,3.0
2011,Los Angeles Lakers,201012150IND,3.0
2011,Los Angeles Lakers,201012170PHI,3.0
2011,Los Angeles Lakers,201012190TOR,3.0
2011,Los Angeles Lakers,201012210LAL,3.0
2011,Los Angeles Lakers,201012250LAL,2.0
2011,Los Angeles Lakers,201012280SAS,2.0
2011,Los Angeles Lakers,201012290NOH,3.0
2011,Los Angeles Lakers,201012310LAL,3.0
2011,Los Angeles Lakers,201101020LAL,3.0
2011,Los Angeles Lakers,201101040LAL,3.0
2011,Los Angeles Lakers,201101050PHO,3.0
2011,Los Angeles Lakers,201101070LAL,3.0
2011,Los Angeles Lakers,201101090LAL,3.0
2011,Los Angeles Lakers,201101110LAL,3.0
2011,Los Angeles Lakers,201101120GSW,3.0
2011,Los Angeles Lakers,201101140LAL,3.0
2011,Los Angeles Lakers,201101160LAC,3.0
2011,Los Angeles Lakers,201101170LAL,3.0
2011,Los Angeles Lakers,201101190DAL,3.0
2011,Los Angeles Lakers,201101210DEN,3.0
2011,Los Angeles Lakers,201101250LAL,2.0
2011,Los Angeles Lakers,201101280LAL,2.0
2011,Los Angeles Lakers,201101300LAL,2.0
2011,Los Angeles Lakers,201102010LAL,3.0
2011,Los Angeles Lakers,201102030LAL,3.0
2011,Los Angeles Lakers,201102050NOH,3.0
2011,Los Angeles Lakers,201102070MEM,3.0
2011,Los Angeles Lakers,201102100BOS,2.0
2011,Los Angeles Lakers,201102110NYK,3.0
2011,Los Angeles Lakers,201102130ORL,3.0
2011,Los Angeles Lakers,201102140CHA,4.0
2011,Los Angeles Lakers,201102160CLE,3.0
2011,Los Angeles Lakers,201102220LAL,1.0
2011,Los Angeles Lakers,201102230POR,2.0
2011,Los Angeles Lakers,201102250LAL,3.0
2011,Los Angeles Lakers,201102270OKC,3.0
2011,Los Angeles Lakers,201103010MIN,3.0
2011,Los Angeles Lakers,201103040LAL,2.0
2011,Los Angeles Lakers,201103060SAS,2.0
2011,Los Angeles Lakers,201103080ATL,3.0
2011,Los Angeles Lakers,201103100MIA,3.0
2011,Los Angeles Lakers,201103120DAL,3.0
2011,Los Angeles Lakers,201103140LAL,3.0
2011,Los Angeles Lakers,201103180LAL,2.0
2011,Los Angeles Lakers,201103200LAL,2.0
2011,Los Angeles Lakers,201103220LAL,3.0
2011,Los Angeles Lakers,201103250LAL,2.0
2011,Los Angeles Lakers,201103270LAL,2.0
2011,Los Angeles Lakers,201103310LAL,2.0
2011,Los Angeles Lakers,201104010UTA,2.0
2011,Los Angeles Lakers,201104030LAL,3.0
2011,Los Angeles Lakers,201104050LAL,3.0
2011,Los Angeles Lakers,201104060GSW,3.0
2011,Los Angeles Lakers,201104080POR,3.0
2011,Los Angeles Lakers,201104100LAL,3.0
2011,Los Angeles Lakers,201104120LAL,3.0
2011,Los Angeles Lakers,201104130SAC,3.0
2011,Los Angeles Lakers,201104170LAL,2.0
2011,Los Angeles Lakers,201104200LAL,2.0
2011,Los Angeles Lakers,201104220NOH,2.0
2011,Los Angeles Lakers,201104240NOH,3.0
2011,Los Angeles Lakers,201104260LAL,3.0
2011,Los Angeles Lakers,201104280NOH,3.0
2011,Los Angeles Lakers,201105020LAL,2.0
2011,Los Angeles Lakers,201105040LAL,2.0
2011,Los Angeles Lakers,201105060DAL,3.0
2011,Los Angeles Lakers,201105080DAL,3.0
2011,Minnesota Timberwolves,201010270MIN,1.0
2011,Minnesota Timberwolves,201010290MIN,2.0
2011,Minnesota Timberwolves,201010300MEM,3.0
2011,Minnesota Timberwolves,201011020MIA,3.0
2011,Minnesota Timberwolves,201011030ORL,3.0
2011,Minnesota Timberwolves,201011050MIN,3.0
2011,Minnesota Timberwolves,201011070HOU,3.0
2011,Minnesota Timberwolves,201011090LAL,3.0
2011,Minnesota Timberwolves,201011100SAC,3.0
2011,Minnesota Timberwolves,201011120MIN,3.0
2011,Minnesota Timberwolves,201011140ATL,3.0
2011,Minnesota Timberwolves,201011150CHA,3.0
2011,Minnesota Timberwolves,201011170MIN,3.0
2011,Minnesota Timberwolves,201011190MIN,3.0
2011,Minnesota Timberwolves,201011220OKC,2.0
2011,Minnesota Timberwolves,201011240MIN,2.0
2011,Minnesota Timberwolves,201011270MIN,2.0
2011,Minnesota Timberwolves,201012010DAL,2.0
2011,Minnesota Timberwolves,201012030SAS,2.0
2011,Minnesota Timberwolves,201012040MIN,3.0
2011,Minnesota Timberwolves,201012060NYK,3.0
2011,Minnesota Timberwolves,201012080MIN,3.0
2011,Minnesota Timberwolves,201012100MIN,3.0
2011,Minnesota Timberwolves,201012110CHI,3.0
2011,Minnesota Timberwolves,201012140GSW,3.0
2011,Minnesota Timberwolves,201012150PHO,3.0
2011,Minnesota Timberwolves,201012170POR,3.0
2011,Minnesota Timberwolves,201012180DEN,4.0
2011,Minnesota Timberwolves,201012200LAC,3.0
2011,Minnesota Timberwolves,201012220MIN,3.0
2011,Minnesota Timberwolves,201012260CLE,2.0
2011,Minnesota Timberwolves,201012270MIN,2.0
2011,Minnesota Timberwolves,201012290MIN,3.0
2011,Minnesota Timberwolves,201101010MIN,2.0
2011,Minnesota Timberwolves,201101030BOS,2.0
2011,Minnesota Timberwolves,201101050MIN,3.0
2011,Minnesota Timberwolves,201101070MIN,3.0
2011,Minnesota Timberwolves,201101090SAS,3.0
2011,Minnesota Timberwolves,201101110MIN,3.0
2011,Minnesota Timberwolves,201101130MIN,3.0
2011,Minnesota Timberwolves,201101150MIN,3.0
2011,Minnesota Timberwolves,201101170POR,3.0
2011,Minnesota Timberwolves,201101190LAC,3.0
2011,Minnesota Timberwolves,201101240MIN,1.0
2011,Minnesota Timberwolves,201101260MIN,2.0
2011,Minnesota Timberwolves,201101280UTA,3.0
2011,Minnesota Timberwolves,201101290MIN,3.0
2011,Minnesota Timberwolves,201102020MIN,2.0
2011,Minnesota Timberwolves,201102040TOR,2.0
2011,Minnesota Timberwolves,201102050MIN,3.0
2011,Minnesota Timberwolves,201102070NOH,3.0
2011,Minnesota Timberwolves,201102080HOU,4.0
2011,Minnesota Timberwolves,201102110IND,3.0
2011,Minnesota Timberwolves,201102120MIN,3.0
2011,Minnesota Timberwolves,201102140MIN,3.0
2011,Minnesota Timberwolves,201102160MIN,3.0
2011,Minnesota Timberwolves,201102220MIL,1.0
2011,Minnesota Timberwolves,201102230MIN,2.0
2011,Minnesota Timberwolves,201102250MIN,3.0
2011,Minnesota Timberwolves,201102270MIN,3.0
2011,Minnesota Timberwolves,201103010MIN,3.0
2011,Minnesota Timberwolves,201103020DET,3.0
2011,Minnesota Timberwolves,201103040PHI,3.0
2011,Minnesota Timberwolves,201103050WAS,4.0
2011,Minnesota Timberwolves,201103070MIN,3.0
2011,Minnesota Timberwolves,201103090MIN,3.0
2011,Minnesota Timberwolves,201103110MIN,3.0
2011,Minnesota Timberwolves,201103130GSW,3.0
2011,Minnesota Timberwolves,201103160UTA,2.0
2011,Minnesota Timberwolves,201103180LAL,2.0
2011,Minnesota Timberwolves,201103200MIN,3.0
2011,Minnesota Timberwolves,201103240DAL,2.0
2011,Minnesota Timberwolves,201103250OKC,2.0
2011,Minnesota Timberwolves,201103270MIN,3.0
2011,Minnesota Timberwolves,201103300MIN,2.0
2011,Minnesota Timberwolves,201104010MIN,2.0
2011,Minnesota Timberwolves,201104020MEM,3.0
2011,Minnesota Timberwolves,201104050NJN,3.0
2011,Minnesota Timberwolves,201104060MIN,3.0
2011,Minnesota Timberwolves,201104090DEN,3.0
2011,Minnesota Timberwolves,201104110PHO,2.0
2011,Minnesota Timberwolves,201104130MIN,3.0
2011,Dallas Mavericks,201010270DAL,1.0
2011,Dallas Mavericks,201010290DAL,2.0
2011,Dallas Mavericks,201010310LAC,3.0
2011,Dallas Mavericks,201011030DEN,2.0
2011,Dallas Mavericks,201011060DAL,2.0
2011,Dallas Mavericks,201011080DAL,2.0
2011,Dallas Mavericks,201011100MEM,3.0
2011,Dallas Mavericks,201011120DAL,3.0
2011,Dallas Mavericks,201011150DAL,2.0
2011,Dallas Mavericks,201011170NOH,2.0
2011,Dallas Mavericks,201011190DAL,3.0
2011,Dallas Mavericks,201011200ATL,3.0
2011,Dallas Mavericks,201011230DAL,3.0
2011,Dallas Mavericks,201011240OKC,3.0
2011,Dallas Mavericks,201011260SAS,3.0
2011,Dallas Mavericks,201011270DAL,4.0
2011,Dallas Mavericks,201011290DAL,3.0
2011,Dallas Mavericks,201012010DAL,3.0
2011,Dallas Mavericks,201012030UTA,3.0
2011,Dallas Mavericks,201012040SAC,3.0
2011,Dallas Mavericks,201012070DAL,3.0
2011,Dallas Mavericks,201012090DAL,2.0
2011,Dallas Mavericks,201012110DAL,3.0
2011,Dallas Mavericks,201012130DAL,3.0
2011,Dallas Mavericks,201012150DAL,3.0
2011,Dallas Mavericks,201012170DAL,3.0
2011,Dallas Mavericks,201012200MIA,2.0
2011,Dallas Mavericks,201012210ORL,3.0
2011,Dallas Mavericks,201012270OKC,1.0
2011,Dallas Mavericks,201012280DAL,2.0
2011,Dallas Mavericks,201012300DAL,3.0
2011,Dallas Mavericks,201101010MIL,3.0
2011,Dallas Mavericks,201101020CLE,3.0
2011,Dallas Mavericks,201101040DAL,3.0
2011,Dallas Mavericks,201101060DAL,3.0
2011,Dallas Mavericks,201101080DAL,3.0
2011,Dallas Mavericks,201101120IND,2.0
2011,Dallas Mavericks,201101140SAS,2.0
2011,Dallas Mavericks,201101150MEM,3.0
2011,Dallas Mavericks,201101170DET,3.0
2011,Dallas Mavericks,201101190DAL,3.0
2011,Dallas Mavericks,201101200CHI,3.0
2011,Dallas Mavericks,201101220NJN,3.0
2011,Dallas Mavericks,201101250DAL,2.0
2011,Dallas Mavericks,201101270DAL,2.0
2011,Dallas Mavericks,201101290DAL,3.0
2011,Dallas Mavericks,201101310DAL,3.0
2011,Dallas Mavericks,201102020NYK,3.0
2011,Dallas Mavericks,201102040BOS,3.0
2011,Dallas Mavericks,201102050CHA,3.0
2011,Dallas Mavericks,201102070DAL,3.0
2011,Dallas Mavericks,201102090SAC,3.0
2011,Dallas Mavericks,201102100DEN,3.0
2011,Dallas Mavericks,201102120HOU,3.0
2011,Dallas Mavericks,201102160DAL,2.0
2011,Dallas Mavericks,201102170PHO,2.0
2011,Dallas Mavericks,201102230DAL,1.0
2011,Dallas Mavericks,201102260WAS,2.0
2011,Dallas Mavericks,201102270TOR,3.0
2011,Dallas Mavericks,201103010PHI,3.0
2011,Dallas Mavericks,201103040DAL,2.0
2011,Dallas Mavericks,201103060DAL,2.0
2011,Dallas Mavericks,201103070MIN,3.0
2011,Dallas Mavericks,201103090NOH,3.0
2011,Dallas Mavericks,201103100DAL,4.0
2011,Dallas Mavericks,201103120DAL,3.0
2011,Dallas Mavericks,201103150POR,2.0
2011,Dallas Mavericks,201103160GSW,3.0
2011,Dallas Mavericks,201103180DAL,3.0
2011,Dallas Mavericks,201103200DAL,3.0
2011,Dallas Mavericks,201103240DAL,2.0
2011,Dallas Mavericks,201103260UTA,2.0
2011,Dallas Mavericks,201103270PHO,3.0
2011,Dallas Mavericks,201103300LAC,3.0
2011,Dallas Mavericks,201103310LAL,3.0
2011,Dallas Mavericks,201104020GSW,3.0
2011,Dallas Mavericks,201104030POR,4.0
2011,Dallas Mavericks,201104060DAL,3.0
2011,Dallas Mavericks,201104080DAL,2.0
2011,Dallas Mavericks,201104100DAL,3.0
2011,Dallas Mavericks,201104110HOU,3.0
2011,Dallas Mavericks,201104130DAL,3.0
2011,Dallas Mavericks,201104160DAL,2.0
2011,Dallas Mavericks,201104190DAL,2.0
2011,Dallas Mavericks,201104210POR,2.0
2011,Dallas Mavericks,201104230POR,3.0
2011,Dallas Mavericks,201104250DAL,3.0
2011,Dallas Mavericks,201104280POR,2.0
2011,Dallas Mavericks,201105020LAL,2.0
2011,Dallas Mavericks,201105040LAL,2.0
2011,Dallas Mavericks,201105060DAL,3.0
2011,Dallas Mavericks,201105080DAL,3.0
2011,Dallas Mavericks,201105170DAL,1.0
2011,Dallas Mavericks,201105190DAL,2.0
2011,Dallas Mavericks,201105210OKC,3.0
2011,Dallas Mavericks,201105230OKC,3.0
2011,Dallas Mavericks,201105250DAL,3.0
2011,Dallas Mavericks,201105310MIA,1.0
2011,Dallas Mavericks,201106020MIA,2.0
2011,Dallas Mavericks,201106050DAL,2.0
2011,Dallas Mavericks,201106070DAL,2.0
2011,Dallas Mavericks,201106090DAL,3.0
2011,Dallas Mavericks,201106120MIA,2.0
2011,Memphis Grizzlies,201010270MEM,1.0
2011,Memphis Grizzlies,201010290DAL,2.0
2011,Memphis Grizzlies,201010300MEM,3.0
2011,Memphis Grizzlies,201011020LAL,3.0
2011,Memphis Grizzlies,201011030GSW,3.0
2011,Memphis Grizzlies,201011050PHO,3.0
2011,Memphis Grizzlies,201011060SAC,4.0
2011,Memphis Grizzlies,201011080MEM,3.0
2011,Memphis Grizzlies,201011100MEM,3.0
2011,Memphis Grizzlies,201011130MEM,2.0
2011,Memphis Grizzlies,201011150ORL,2.0
2011,Memphis Grizzlies,201011160MEM,3.0
2011,Memphis Grizzlies,201011190WAS,3.0
2011,Memphis Grizzlies,201011200MEM,3.0
2011,Memphis Grizzlies,201011240MEM,2.0
2011,Memphis Grizzlies,201011260MEM,2.0
2011,Memphis Grizzlies,201011270CLE,3.0
2011,Memphis Grizzlies,201011300MEM,3.0
2011,Memphis Grizzlies,201012010ATL,3.0
2011,Memphis Grizzlies,201012030MEM,3.0
2011,Memphis Grizzlies,201012050DEN,3.0
2011,Memphis Grizzlies,201012060UTA,3.0
2011,Memphis Grizzlies,201012080PHO,3.0
2011,Memphis Grizzlies,201012110LAC,2.0
2011,Memphis Grizzlies,201012130MEM,2.0
2011,Memphis Grizzlies,201012150MEM,3.0
2011,Memphis Grizzlies,201012170HOU,3.0
2011,Memphis Grizzlies,201012180SAS,3.0
2011,Memphis Grizzlies,201012210MEM,3.0
2011,Memphis Grizzlies,201012260IND,1.0
2011,Memphis Grizzlies,201012270MEM,2.0
2011,Memphis Grizzlies,201012290SAC,3.0
2011,Memphis Grizzlies,201101010UTA,2.0
2011,Memphis Grizzlies,201101020LAL,3.0
2011,Memphis Grizzlies,201101040MEM,3.0
2011,Memphis Grizzlies,201101070MEM,2.0
2011,Memphis Grizzlies,201101080OKC,3.0
2011,Memphis Grizzlies,201101100CHA,3.0
2011,Memphis Grizzlies,201101120DET,3.0
2011,Memphis Grizzlies,201101150MEM,2.0
2011,Memphis Grizzlies,201101170MEM,2.0
2011,Memphis Grizzlies,201101190NOH,3.0
2011,Memphis Grizzlies,201101210MEM,3.0
2011,Memphis Grizzlies,201101220MIL,3.0
2011,Memphis Grizzlies,201101240TOR,3.0
2011,Memphis Grizzlies,201101260NJN,3.0
2011,Memphis Grizzlies,201101280PHI,3.0
2011,Memphis Grizzlies,201101290MEM,3.0
2011,Memphis Grizzlies,201101310MEM,3.0
2011,Memphis Grizzlies,201102020MIN,3.0
2011,Memphis Grizzlies,201102040MEM,3.0
2011,Memphis Grizzlies,201102050HOU,3.0
2011,Memphis Grizzlies,201102070MEM,3.0
2011,Memphis Grizzlies,201102080OKC,4.0
2011,Memphis Grizzlies,201102110MEM,3.0
2011,Memphis Grizzlies,201102130MEM,2.0
2011,Memphis Grizzlies,201102150MEM,3.0
2011,Memphis Grizzlies,201102220DEN,1.0
2011,Memphis Grizzlies,201102230MIN,2.0
2011,Memphis Grizzlies,201102260MEM,3.0
2011,Memphis Grizzlies,201102270SAS,3.0
2011,Memphis Grizzlies,201103010MEM,3.0
2011,Memphis Grizzlies,201103040MEM,2.0
2011,Memphis Grizzlies,201103060DAL,2.0
2011,Memphis Grizzlies,201103070MEM,3.0
2011,Memphis Grizzlies,201103090MEM,3.0
2011,Memphis Grizzlies,201103120MIA,2.0
2011,Memphis Grizzlies,201103140MEM,2.0
2011,Memphis Grizzlies,201103170NYK,2.0
2011,Memphis Grizzlies,201103190MEM,2.0
2011,Memphis Grizzlies,201103210MEM,3.0
2011,Memphis Grizzlies,201103230BOS,3.0
2011,Memphis Grizzlies,201103250CHI,3.0
2011,Memphis Grizzlies,201103270MEM,3.0
2011,Memphis Grizzlies,201103300MEM,2.0
2011,Memphis Grizzlies,201104010NOH,2.0
2011,Memphis Grizzlies,201104020MEM,3.0
2011,Memphis Grizzlies,201104050MEM,3.0
2011,Memphis Grizzlies,201104080MEM,2.0
2011,Memphis Grizzlies,201104100MEM,2.0
2011,Memphis Grizzlies,201104120POR,3.0
2011,Memphis Grizzlies,201104130LAC,3.0
2011,Memphis Grizzlies,201104170SAS,2.0
2011,Memphis Grizzlies,201104200SAS,2.0
2011,Memphis Grizzlies,201104230MEM,2.0
2011,Memphis Grizzlies,201104250MEM,2.0
2011,Memphis Grizzlies,201104270SAS,3.0
2011,Memphis Grizzlies,201104290MEM,3.0
2011,Memphis Grizzlies,201105010OKC,3.0
2011,Memphis Grizzlies,201105030OKC,3.0
2011,Memphis Grizzlies,201105070MEM,2.0
2011,Memphis Grizzlies,201105090MEM,2.0
2011,Memphis Grizzlies,201105110OKC,3.0
2011,Memphis Grizzlies,201105130MEM,3.0
2011,Memphis Grizzlies,201105150OKC,3.0
2011,Indiana Pacers,201010270SAS,1.0
2011,Indiana Pacers,201010290CHA,2.0
2011,Indiana Pacers,201010300IND,3.0
2011,Indiana Pacers,201011030PHI,2.0
2011,Indiana Pacers,201011050IND,2.0
2011,Indiana Pacers,201011090IND,2.0
2011,Indiana Pacers,201011120IND,2.0
2011,Indiana Pacers,201011130CLE,3.0
2011,Indiana Pacers,201011160IND,3.0
2011,Indiana Pacers,201011180IND,2.0
2011,Indiana Pacers,201011200IND,3.0
2011,Indiana Pacers,201011220MIA,3.0
2011,Indiana Pacers,201011230IND,3.0
2011,Indiana Pacers,201011260IND,3.0
2011,Indiana Pacers,201011280LAL,2.0
2011,Indiana Pacers,201011300SAC,3.0
2011,Indiana Pacers,201012010UTA,3.0
2011,Indiana Pacers,201012030PHO,3.0
2011,Indiana Pacers,201012060IND,2.0
2011,Indiana Pacers,201012080MIL,2.0
2011,Indiana Pacers,201012100IND,3.0
2011,Indiana Pacers,201012110ATL,3.0
2011,Indiana Pacers,201012130CHI,3.0
2011,Indiana Pacers,201012150IND,3.0
2011,Indiana Pacers,201012170IND,3.0
2011,Indiana Pacers,201012190BOS,3.0
2011,Indiana Pacers,201012200IND,3.0
2011,Indiana Pacers,201012260IND,1.0
2011,Indiana Pacers,201012280IND,2.0
2011,Indiana Pacers,201012290WAS,3.0
2011,Indiana Pacers,201012310IND,3.0
2011,Indiana Pacers,201101020NYK,3.0
2011,Indiana Pacers,201101070IND,1.0
2011,Indiana Pacers,201101080ATL,2.0
2011,Indiana Pacers,201101110PHI,3.0
2011,Indiana Pacers,201101120IND,3.0
2011,Indiana Pacers,201101140IND,3.0
2011,Indiana Pacers,201101170LAC,2.0
2011,Indiana Pacers,201101190GSW,2.0
2011,Indiana Pacers,201101220POR,2.0
2011,Indiana Pacers,201101230DEN,3.0
2011,Indiana Pacers,201101260IND,3.0
2011,Indiana Pacers,201101280IND,2.0
2011,Indiana Pacers,201101290CHI,3.0
2011,Indiana Pacers,201101310IND,3.0
2011,Indiana Pacers,201102020CLE,3.0
2011,Indiana Pacers,201102040IND,3.0
2011,Indiana Pacers,201102060NJN,3.0
2011,Indiana Pacers,201102080MIA,3.0
2011,Indiana Pacers,201102090IND,3.0
2011,Indiana Pacers,201102110IND,3.0
2011,Indiana Pacers,201102120MIL,4.0
2011,Indiana Pacers,201102150IND,3.0
2011,Indiana Pacers,201102160DET,3.0
2011,Indiana Pacers,201102220WAS,1.0
2011,Indiana Pacers,201102230IND,2.0
2011,Indiana Pacers,201102250IND,3.0
2011,Indiana Pacers,201102270IND,3.0
2011,Indiana Pacers,201103010IND,3.0
2011,Indiana Pacers,201103020OKC,3.0
2011,Indiana Pacers,201103040DAL,3.0
2011,Indiana Pacers,201103050HOU,4.0
2011,Indiana Pacers,201103080IND,3.0
